product_id,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Certifications,Sustainability_Rating
2532,5,1,488.95,1418278.05,49049.48,1,0,4
2533,2,1,148.05,2835462.99,52134.56,1,0,1
2534,4,1,160.73,1819036.54,67786.1,0,0,2
2535,4,1,110.47,4715927.73,94265.62,0,2,2
2536,1,0,269.96,439495.59,52654.97,1,0,1
2537,4,1,359.76,3412863.55,7651.35,1,1,1
2538,2,1,136.92,3032615.59,26049.19,0,3,3
2539,1,1,323.34,1877130.35,6737.68,1,2,2
2540,1,0,174.18,4394810.97,37122.7,1,1,4
2541,2,1,274.77,217591.62,15702.26,1,3,3
2542,0,1,43.1,3910133.13,1383.29,0,0,3
2543,2,1,167.43,2477819.46,34894.79,1,1,1
2544,1,0,409.89,3788381.69,97386.17,0,3,1
2545,4,0,333.63,2152137.85,80933.95,0,0,4
2546,5,0,439.61,1834312.36,55505.43,0,3,2
2547,5,1,144.62,1180587.94,18388.32,0,1,1
2548,3,0,316.8,2093733.59,75697.32,0,2,2
2549,4,1,284.67,2563079.68,52786.63,1,3,4
2550,5,1,295.51,1429036.47,65289.9,0,2,4
2551,0,1,441.98,2584528.75,80879.31,0,1,4
2552,2,0,262.6,122733.5,73330.15,0,3,1
2553,3,0,327.3,3811236.66,75115.06,0,3,4
2554,1,1,380.98,4921573.16,39014.55,1,0,2
2555,2,0,472.22,4264033.56,30552.98,0,3,2
2556,4,1,453.72,4341305.75,15765.4,1,2,3
2557,2,1,199.05,995888.72,14791.06,0,0,4
2558,2,0,55.43,2641323.53,88468.91,0,0,4
2559,3,0,254.21,4795401.65,42302.1,1,0,3
2560,3,1,472.65,3037494.31,80134.8,0,0,4
2561,1,1,334.73,3752730.05,23475.85,0,0,2
2562,2,0,56.81,650025.49,23569.18,1,1,3
2563,2,1,207.32,1751614.72,47130.07,1,1,3
2564,3,0,206.45,3465867.44,20996.52,1,0,2
2565,4,0,161.06,1010996.39,89481.55,0,1,2
2566,4,1,386.1,1375008.25,53035.02,1,2,4
2567,0,1,296.2,3361587.99,55988.7,0,3,1
2568,5,0,350.54,1416684.18,94801.83,1,3,1
2569,4,1,51.59,480540.33,1336.4,1,3,3
2570,5,0,76.66,2727387.83,52306.46,0,3,1
2571,1,0,113.71,3679714.35,77479.43,1,2,4
2572,1,0,14.25,853540.09,39314.9,1,3,3
2573,1,1,202.87,1631753.3,95267.82,0,0,2
2574,4,0,53.25,2192553.31,6077.53,1,2,3
2575,0,0,358.62,3333342.67,95147.88,1,3,4
2576,1,1,386.01,4747118.75,18312.62,1,1,3
2577,4,0,103.72,2630571.62,62657.81,0,3,4
2578,4,1,362.5,1704968.08,71668.51,0,3,1
2579,5,1,114.42,2652534.73,64690.06,0,0,3
2580,1,1,477.92,2016831.39,57791.49,0,1,1
2581,3,1,335.57,3408581.77,72944.35,1,0,2
2582,3,0,411.11,4895461.72,2570.24,1,2,2
2583,0,1,47.07,2542820.99,68749.44,1,2,1
2584,4,0,368.19,382688.03,60337.05,0,3,2
2585,1,0,348.47,4030583.23,36136.37,1,2,1
2586,4,0,239.09,4096014.86,68337.31,0,0,2
2587,2,1,355.84,3085902.98,57238.59,1,0,3
2588,4,0,31.57,2448322.69,92723.63,1,2,3
2589,3,0,95.03,1753380.41,46366.26,0,1,3
2590,2,0,161.33,3001889.15,30209.58,0,3,3
2591,1,1,78.8,1556460.65,78019.73,0,0,4
2592,3,0,151.85,4338429.39,7966.38,0,3,1
2593,3,0,129.6,1354003.89,25814.51,0,2,4
2594,2,1,109.1,1823736.33,26393.23,1,0,1
2595,4,0,357.58,2682385.21,20543.35,0,3,4
2596,2,0,226.62,790811.83,34417.59,0,2,4
2597,5,0,330.25,4423758.7,99162.42,1,0,4
2598,0,0,339.43,2905177.41,51639.1,1,1,4
2599,4,0,158.38,1136619.01,40844.58,1,3,2
2600,2,0,201.52,2961519.07,49116.81,1,1,1
2601,5,0,448.38,589895.81,88416.93,1,2,2
2602,3,1,432.32,3250292.9,73777.8,0,3,3
2603,3,0,206.94,2954937.0,33451.93,1,2,3
2604,1,0,273.43,84857.42,73354.41,0,0,1
2605,2,0,374.1,471897.72,41336.08,0,0,1
2606,4,0,160.9,4948019.06,88041.17,0,2,3
2607,2,1,178.47,176765.42,90123.95,0,0,1
2608,4,0,110.61,4207112.69,6847.53,0,2,1
2609,1,1,322.42,3177573.86,18350.35,0,1,3
2610,2,0,342.76,3566324.45,20298.14,0,2,1
2611,4,1,229.72,3687477.87,55206.36,1,2,2
2612,2,0,104.37,1005828.53,34248.37,0,1,4
2613,5,0,462.89,3183631.34,85124.39,1,3,1
2614,0,1,330.49,4791168.72,77917.88,1,0,3
2615,5,0,17.13,2990543.44,50706.65,0,2,3
2616,3,1,290.29,868469.84,90395.65,1,0,1
2617,4,1,96.35,4467117.59,42870.47,0,3,2
2618,0,0,165.89,4944812.66,27249.16,1,3,3
2619,2,1,155.56,3822610.43,32307.38,0,3,4
2620,5,0,75.89,3191117.54,24659.51,1,2,1
2621,5,1,20.18,3201250.93,82170.87,0,0,4
2622,4,0,387.9,253948.51,29695.73,0,2,2
2623,3,0,234.25,3636495.75,15160.64,0,2,4
2624,0,1,244.89,1929357.21,17957.59,0,2,4
2625,0,0,425.22,4633251.52,10399.9,0,2,4
2626,5,1,338.99,4378887.95,45055.42,1,2,4
2627,1,0,146.82,467829.59,24782.34,0,0,2
2628,4,1,27.16,2740627.14,95339.43,0,0,2
2629,3,0,147.19,3423305.66,92852.03,1,0,4
2630,4,1,264.34,986075.97,79175.31,1,3,4
2631,5,1,17.07,963985.16,71467.1,1,0,3
2632,4,0,212.06,280294.04,23436.75,0,2,1
2633,4,1,337.64,1323930.24,43641.95,0,0,3
2634,0,1,480.92,3977023.34,51641.35,0,1,4
2635,4,1,46.03,555762.9,71531.28,1,0,1
2636,2,0,266.86,4245693.94,76921.73,1,3,2
2637,5,1,296.0,4734866.63,61216.52,0,3,2
2638,0,1,267.33,4777216.79,63052.33,1,3,2
2639,2,0,224.45,4130259.36,87901.97,1,2,1
2640,4,1,260.09,1305066.9,40783.35,1,2,2
2641,4,0,434.14,3797883.73,95883.47,0,1,1
2642,0,1,318.41,464640.22,2896.03,0,1,4
2643,5,0,281.44,1859378.11,89815.48,1,3,3
2644,1,1,278.54,980241.0,45449.16,1,3,1
2645,2,1,155.62,3239182.82,74519.83,1,0,2
2646,5,1,201.2,4549759.42,86986.55,0,1,1
2647,4,0,96.23,1929052.1,81012.64,1,2,2
2648,2,0,419.69,1224886.36,87536.76,1,3,4
2649,5,0,164.44,3647117.34,49007.63,0,1,3
2650,0,0,63.01,843283.19,64462.67,1,1,2
2651,0,1,329.11,1947971.76,50852.85,1,0,2
2652,4,0,240.51,1495846.96,19289.16,1,3,3
2653,5,0,404.15,1919988.94,46946.88,0,0,2
2654,1,1,465.08,317834.53,57674.42,0,0,3
2655,2,0,498.91,525108.4,57080.45,1,1,1
2656,4,1,366.98,3993681.6,55314.08,1,1,1
2657,5,0,206.26,3607328.72,64669.03,1,3,4
2658,2,0,146.6,178605.84,34967.89,0,1,4
2659,4,1,31.78,4865854.56,59302.1,1,3,3
2660,5,1,91.17,1521738.84,63552.53,0,2,2
2661,0,0,425.99,3024497.5,26415.31,0,0,4
2662,3,1,436.14,4183102.08,67571.09,1,1,2
2663,3,1,426.66,55497.56,26510.32,1,1,2
2664,0,0,84.94,1179488.94,14092.04,1,3,3
2665,5,1,328.84,1983474.23,87585.65,1,1,3
2666,2,1,196.33,2134813.21,3399.33,0,3,2
2667,4,0,406.98,1792582.61,55322.4,1,0,4
2668,3,1,487.47,3859979.69,63387.6,1,1,2
2669,4,1,459.25,148372.24,16110.58,0,3,3
2670,5,0,188.66,3407006.56,55199.0,1,2,1
2671,3,0,86.04,776950.46,17139.23,1,0,4
2672,0,1,445.47,3073485.73,85641.77,0,3,3
2673,2,0,197.43,1227772.93,18591.64,0,0,4
2674,1,0,29.24,1314086.97,59883.68,0,0,1
2675,5,0,119.3,4859938.02,29425.17,0,1,1
2676,1,1,324.23,2682433.05,37103.66,1,2,4
2677,1,0,90.17,4007020.4,44782.46,1,3,4
2678,5,1,336.27,2893334.66,54605.97,0,1,4
2679,2,0,445.67,1066489.64,36093.79,0,3,4
2680,5,0,100.53,4477263.14,99899.47,0,2,3
2681,1,1,483.27,3413681.61,51294.22,0,0,4
2682,0,0,206.19,3424227.8,86233.0,0,1,3
2683,2,0,81.99,163014.38,66228.9,1,2,1
2684,2,0,345.2,855332.03,96642.88,1,0,4
2685,1,0,321.28,4874770.43,10917.63,1,2,3
2686,4,0,466.9,2702753.55,42159.86,0,3,1
2687,3,0,467.66,548811.15,32598.8,0,1,1
2688,1,1,133.8,194026.41,96239.86,0,1,3
2689,1,0,44.02,1263180.13,84828.4,1,1,4
2690,3,0,365.81,3400968.63,8370.17,0,0,4
2691,3,0,128.91,702337.39,32859.01,1,1,4
2692,4,0,331.51,1274187.8,84226.99,0,1,2
2693,4,1,65.67,3696935.82,61736.2,1,2,3
2694,2,1,174.86,3184686.78,14904.61,1,1,2
2695,1,1,394.76,1149398.53,28910.83,0,3,1
2696,1,1,232.96,325883.9,57385.67,1,2,4
2697,3,0,469.0,1873811.9,90717.9,1,2,2
2698,0,1,187.29,4691651.5,45842.31,1,3,2
2699,4,0,498.13,933210.92,71283.52,1,1,2
2700,4,1,172.51,382732.23,93294.32,0,0,4
2701,1,0,118.25,1974121.74,49524.49,0,3,3
2702,3,0,467.89,373495.62,6859.12,0,3,4
2703,4,1,111.59,4531097.34,89908.86,0,1,2
2704,2,1,346.52,1643230.0,4810.99,1,3,4
2705,2,0,56.64,2215284.09,23317.23,1,0,4
2706,3,0,355.91,941239.5,7176.89,0,3,4
2707,1,1,269.67,539344.35,32770.46,1,1,1
2708,5,0,384.72,4175199.96,81803.46,0,1,2
2709,4,1,266.53,3275504.12,5026.54,0,1,1
2710,3,1,195.88,642942.24,47806.59,0,2,2
2711,3,0,131.93,3963805.45,70573.63,0,3,4
2712,0,1,46.82,1639411.41,71452.84,1,0,1
2713,1,0,309.55,1281506.03,78947.5,1,2,4
2714,1,0,147.34,4040832.11,38062.34,0,0,1
2715,4,1,303.51,1842834.89,40261.77,1,1,4
2716,5,0,39.51,4157945.2,2926.68,0,3,3
2717,1,1,237.59,3604576.34,12628.57,1,2,2
2718,3,1,426.91,2097923.85,89315.63,0,2,1
2719,2,1,253.5,2670547.2,41786.38,0,2,4
2720,0,0,476.45,1809341.95,30942.99,1,1,2
2721,1,0,246.83,2645097.57,89073.05,1,0,2
2722,3,1,121.61,1364072.55,77653.64,0,0,2
2723,5,1,101.67,2274051.06,63754.96,1,1,2
2724,4,1,308.09,301631.45,50103.49,1,2,4
2725,4,0,211.19,1262510.48,29253.86,0,3,4
2726,4,0,472.65,407807.48,93549.16,0,1,4
2727,5,1,26.82,973023.24,16458.69,1,1,4
2728,5,0,68.68,4020518.48,32002.39,0,2,3
2729,5,1,54.56,1551262.27,1763.09,1,1,4
2730,0,1,377.28,1300605.32,25501.2,0,0,1
2731,1,0,432.87,1016035.85,90900.93,0,1,2
2732,5,1,214.79,1405221.21,2784.68,0,0,1
2733,5,1,146.23,4533336.29,26671.22,0,2,4
2734,3,1,238.19,1150113.19,10368.58,0,3,3
2735,1,0,474.22,2077380.69,16550.0,0,2,2
2736,1,0,97.78,3770360.15,57964.86,0,1,3
2737,3,0,389.79,1977541.4,47589.29,1,3,2
2738,2,0,134.06,955446.75,60650.55,0,2,2
2739,3,0,199.55,606258.5,75688.05,0,2,1
2740,2,1,424.12,2818819.7,50449.4,1,0,1
2741,4,1,119.11,4488647.45,72293.74,1,2,4
2742,2,1,358.27,914520.87,68149.94,0,1,3
2743,1,0,199.36,2458457.26,39880.45,0,3,3
2744,4,1,60.51,3721008.66,60437.67,0,2,4
2745,3,1,384.09,2512323.03,45934.14,0,0,3
2746,0,1,460.99,3252853.37,44175.19,0,1,2
2747,5,1,96.16,4996039.99,86844.01,0,2,2
2748,1,0,171.74,1738426.14,46730.55,0,1,2
2749,3,1,24.05,1542290.18,90010.21,0,3,4
2750,1,1,151.19,1830201.32,32413.02,0,0,3
2751,5,1,167.0,4918905.46,13480.06,0,2,4
2752,3,1,147.27,2201341.05,21438.73,0,2,1
2753,5,1,123.79,245843.88,34809.56,0,2,3
2754,4,1,462.8,1067081.75,24510.81,0,2,1
2755,2,1,339.98,2013515.41,75556.89,1,3,3
2756,3,1,317.02,2926282.99,38827.52,0,0,4
2757,2,0,354.99,761337.23,35584.41,0,0,3
2758,0,1,431.62,554455.1,74655.91,1,0,3
2759,2,1,264.25,1735444.91,63231.37,0,2,4
2760,3,1,394.95,201180.66,7101.5,0,2,2
2761,3,1,253.79,1907360.5,50965.92,1,3,4
2762,5,1,428.77,3272194.79,2265.13,0,2,1
2763,2,1,325.36,339838.65,7080.17,1,3,3
2764,0,0,473.96,3844538.19,92924.97,1,2,4
2765,0,0,377.57,4937227.51,53826.57,1,3,1
2766,0,0,202.99,4020180.62,75939.94,1,3,3
2767,4,0,84.41,3205736.52,75273.56,0,0,2
2768,4,0,86.52,2226596.28,84459.69,1,3,4
2769,5,0,202.0,3192437.52,5002.22,1,1,1
2770,0,1,157.04,4403280.14,43101.73,1,0,4
2771,5,1,312.99,2173161.25,56152.12,1,2,2
2772,1,0,253.46,2558792.24,20212.76,1,2,3
2773,2,1,399.15,1491893.23,42157.89,1,0,3
2774,3,0,225.73,1944542.65,60353.59,1,2,1
2775,2,1,157.64,4267417.0,33895.12,0,0,3
2776,2,1,170.87,3097833.07,9310.4,0,2,3
2777,1,1,431.39,919840.69,53106.26,0,1,1
2778,5,0,116.57,431596.16,35942.36,1,2,4
2779,2,1,493.52,952013.07,20309.7,0,0,1
2780,2,1,169.55,4101501.69,45137.7,0,1,1
2781,4,1,191.21,4960865.73,66961.99,1,0,3
2782,4,0,436.51,4632946.68,50892.09,0,3,4
2783,4,0,461.86,4008454.7,52585.5,0,3,1
2784,1,0,377.92,1610470.52,44990.84,0,0,2
2785,1,1,332.0,1529513.56,30643.18,1,0,3
2786,1,1,482.8,1314293.07,42091.24,1,3,4
2787,0,0,211.88,1779865.67,5569.32,1,3,3
2788,4,0,15.25,759486.84,68783.32,1,2,4
2789,1,1,218.85,1474322.15,82555.95,1,0,1
2790,0,0,442.98,383744.13,91054.39,0,2,2
2791,5,0,245.71,2096112.83,74220.63,0,2,1
2792,4,0,239.35,2203347.64,96754.28,1,0,3
2793,2,1,94.04,3266893.12,35015.82,1,1,2
2794,5,1,333.96,990866.98,26455.92,0,0,3
2795,2,1,23.65,1297518.96,35329.25,0,3,4
2796,4,0,351.55,3767569.65,9354.29,1,1,2
2797,4,0,2.13,4687233.99,84043.71,1,0,2
2798,3,0,378.41,4345013.93,11157.4,0,3,2
2799,4,0,1.69,873329.34,63415.7,1,2,4
2800,4,0,434.4,1288018.34,68212.83,0,2,2
2801,3,0,152.56,4245640.45,47220.41,0,3,4
2802,2,1,76.18,2262550.93,54066.38,0,0,4
2803,1,1,324.05,4086260.58,19516.88,1,3,1
2804,0,1,202.44,1224785.06,59419.86,1,0,1
2805,4,1,452.16,892036.19,19719.04,0,1,3
2806,5,1,22.54,2322848.68,39479.34,0,1,3
2807,5,1,203.52,4771556.73,40367.32,1,0,1
2808,3,1,312.23,4263869.45,80385.06,0,0,1
2809,0,1,109.3,1021091.84,27094.7,0,2,2
2810,0,1,7.48,3593780.02,85069.32,1,1,1
2811,5,1,151.93,3685780.19,64544.5,1,0,1
2812,5,1,482.64,129618.86,35779.26,1,1,2
2813,0,1,343.95,3006727.89,54687.92,0,0,2
2814,5,1,166.64,649219.01,73983.2,1,2,4
2815,4,1,292.01,1602235.5,90630.94,1,0,1
2816,1,1,118.83,4878128.27,87598.62,1,3,3
2817,5,0,47.01,2366417.09,4128.74,0,2,2
2818,1,1,478.38,2532095.47,20694.13,0,1,2
2819,1,0,480.81,2405557.26,4418.26,0,3,3
2820,2,0,279.24,1173693.35,68195.68,0,2,1
2821,5,1,240.75,1061689.26,1918.45,0,3,4
2822,1,0,477.04,1155744.16,93122.33,0,1,4
2823,2,0,340.47,447072.47,65889.04,1,1,4
2824,4,1,439.46,3934504.31,48931.03,0,3,1
2825,5,0,189.29,248364.03,64870.23,1,1,4
2826,3,0,469.54,4497697.73,40627.34,1,0,3
2827,2,1,171.66,4126194.98,48771.24,0,3,3
2828,3,1,476.37,424542.9,47311.85,0,1,1
2829,4,1,120.22,3537930.38,69201.38,0,1,3
2830,0,0,22.6,1448788.7,84770.41,0,0,1
2831,5,0,403.2,4276444.66,4852.79,0,2,3
2832,5,0,133.11,417315.03,20177.62,0,1,2
2833,2,1,266.09,2900696.95,35783.44,1,3,3
2834,5,1,203.94,4388874.2,35434.85,0,0,2
2835,2,0,214.89,4292861.33,82397.58,0,3,4
2836,3,1,446.08,2772839.21,29624.61,1,1,1
2837,1,0,20.54,2812289.88,94371.54,1,1,1
2838,2,0,424.91,1776014.07,12561.0,1,2,4
2839,5,1,351.03,4486915.93,50863.58,0,3,2
2840,2,1,246.17,4227020.0,54133.97,0,0,3
2841,3,1,387.91,670740.21,75119.87,1,3,2
2842,3,1,63.67,2971475.11,80168.38,0,0,4
2843,4,1,497.44,677610.31,97305.13,1,2,1
2844,0,0,146.21,232505.11,45906.55,1,2,1
2845,3,0,329.63,839672.22,90300.18,1,0,4
2846,5,1,148.15,2074018.18,14655.1,1,3,3
2847,1,0,148.58,2732373.04,17132.47,0,2,2
2848,5,0,126.66,2599453.17,17144.85,0,2,1
2849,0,1,112.54,1339898.12,78780.84,1,2,2
2850,3,1,49.52,1680135.34,15127.73,1,0,2
2851,5,0,140.3,2738328.4,80398.02,1,1,3
2852,1,1,337.17,1945199.32,32911.77,0,3,3
2853,4,1,60.9,2080759.53,30135.95,0,3,2
2854,1,1,260.97,3133534.07,74240.71,1,2,2
2855,0,1,356.64,3428225.57,48096.13,1,2,3
2856,2,1,396.42,1323339.86,19562.74,1,3,1
2857,3,1,459.89,4294407.37,54337.98,0,0,4
2858,0,1,449.09,1253674.41,93449.71,0,2,1
2859,1,0,82.19,4633730.95,14336.8,1,0,2
2860,5,0,280.09,1841208.56,66569.56,0,0,2
2861,0,1,310.11,3287683.39,84122.26,0,1,1
2862,2,1,291.43,121258.61,82356.91,1,2,1
2863,2,1,218.87,2716070.02,90083.54,1,3,4
2864,1,0,384.64,1783147.87,34255.66,1,1,3
2865,4,0,321.04,2887813.2,73777.6,0,2,1
2866,2,1,211.3,3513959.27,68783.18,0,2,1
2867,5,1,228.17,2466919.91,19444.33,1,3,1
2868,1,0,239.01,2524013.22,45139.06,1,1,2
2869,3,0,113.06,1713048.36,2139.81,0,0,2
2870,2,0,354.37,3780860.13,16408.66,0,0,1
2871,3,0,401.08,1875813.35,99388.25,1,1,3
2872,0,0,83.35,2117149.66,94080.52,1,1,1
2873,0,1,365.1,2600095.49,70975.04,1,2,1
2874,0,1,453.55,1986934.74,88845.29,0,3,2
2875,2,1,374.76,163645.05,68476.07,0,0,1
2876,3,1,268.09,4726342.84,16217.26,1,1,4
2877,2,1,58.78,555597.57,34082.29,0,3,3
2878,0,0,304.96,4067675.65,96488.81,0,3,3
2879,3,0,407.99,770475.45,71526.47,1,3,1
2880,2,1,265.59,443155.76,68467.32,0,1,3
2881,4,0,59.55,3535245.28,67500.59,1,3,1
2882,3,0,165.61,4621217.32,49190.33,1,2,1
2883,2,1,451.08,3153683.71,19384.36,0,3,1
2884,2,0,399.65,1409936.22,68386.36,1,2,3
2885,0,1,50.66,3763788.48,27106.1,0,1,3
2886,2,0,454.87,3628080.62,29296.49,0,3,2
2887,0,0,225.8,4079738.64,48334.76,1,3,1
2888,1,1,165.44,709488.87,91510.64,0,2,4
2889,4,1,142.56,4412005.9,80229.81,0,3,3
2890,2,0,446.44,4530789.68,3923.57,0,1,4
2891,2,1,390.43,708088.85,86122.41,1,2,4
2892,3,0,158.74,3743633.12,22483.18,0,1,4
2893,3,1,381.43,2740207.23,7743.48,1,0,3
2894,1,0,341.6,876283.42,56533.22,0,1,1
2895,2,0,37.36,2338672.11,50762.14,0,0,4
2896,2,1,350.99,1540609.5,38537.13,0,0,3
2897,5,0,211.85,3849636.12,89768.97,0,1,1
2898,5,1,382.3,1553542.53,74068.73,0,3,4
2899,5,1,262.49,1392772.59,11200.57,0,2,1
2900,0,0,499.54,306566.69,68603.4,1,3,2
2901,4,1,105.1,4133815.46,4867.33,0,2,4
2902,1,1,483.64,1184499.0,78738.08,1,3,1
2903,4,0,428.58,1615485.04,57890.02,0,3,2
2904,0,0,460.75,2907557.67,91635.23,1,3,3
2905,5,0,483.21,757225.63,30435.22,0,0,2
2906,1,1,130.88,1070478.58,68458.4,1,3,1
2907,2,0,407.83,4329589.27,86548.27,1,0,1
2908,5,0,372.0,3362140.0,51627.73,0,3,4
2909,1,0,456.42,812512.94,73386.01,0,1,3
2910,5,0,23.46,2975907.69,47865.06,1,0,4
2911,5,1,146.14,1346184.15,66534.64,1,0,3
2912,3,0,301.74,980683.73,30503.27,0,2,3
2913,5,0,345.13,3887906.03,24719.37,1,3,2
2914,0,1,270.41,3471670.18,53675.1,0,1,1
2915,5,0,157.87,4796617.59,14140.25,1,3,3
2916,0,0,44.1,1373733.19,50719.8,0,2,1
2917,2,1,54.02,4343738.62,92755.21,0,2,4
2918,2,1,131.0,4155872.07,97126.7,1,3,3
2919,3,0,4.56,1738971.28,23870.54,0,3,3
2920,0,0,141.63,3940406.15,13721.0,1,2,3
2921,2,1,105.65,4683886.95,28340.43,1,2,3
2922,0,0,153.9,1592517.01,26225.12,1,0,1
2923,3,1,132.05,2264249.65,22898.74,1,2,2
2924,2,0,494.56,934045.05,15446.08,1,3,3
2925,0,0,304.11,4925218.02,94102.7,1,1,4
2926,1,0,171.51,3197242.59,11228.28,0,1,2
2927,4,0,324.29,1729454.88,80040.62,1,1,3
2928,1,0,183.3,3624862.93,31549.34,1,1,1
2929,2,0,437.03,1236821.89,71184.75,1,2,3
2930,4,0,356.35,767832.94,85112.25,0,2,3
2931,1,1,89.03,3996411.42,41651.49,0,1,3
2932,4,1,299.49,1553251.82,53906.48,0,3,4
2933,4,0,234.1,1069069.58,20145.47,0,1,1
2934,3,1,423.22,614721.12,22173.59,0,3,1
2935,1,0,322.61,3227165.27,99491.03,0,2,4
2936,4,1,282.45,4079849.61,26145.7,1,2,3
2937,4,1,107.65,3985250.05,32306.24,1,0,1
2938,5,1,404.93,65760.86,7193.36,0,0,4
2939,3,1,437.26,2154533.84,57253.07,0,2,2
2940,4,0,197.98,2222507.73,52970.55,1,0,3
2941,1,0,334.13,4368839.94,93807.97,1,2,1
2942,4,1,376.4,3624245.98,54420.42,1,1,2
2943,0,0,312.25,2508373.24,80707.4,1,1,2
2944,1,0,121.37,2021021.04,60966.18,0,0,3
2945,5,0,154.38,2443763.55,18655.8,0,2,3
2946,1,1,352.03,4984689.06,12425.48,1,3,1
2947,0,0,205.05,3049975.14,86537.73,1,2,3
2948,0,1,213.36,1274334.08,31408.47,1,3,4
2949,5,1,11.24,1292037.85,28115.48,0,3,1
2950,0,1,211.18,3102356.15,54061.31,1,1,1
2951,5,1,256.74,2993437.6,96807.56,1,2,1
2952,3,1,369.55,3484781.86,76307.86,0,0,3
2953,1,0,49.36,4618539.13,2584.17,0,2,2
2954,3,0,176.43,540033.03,8309.77,1,3,4
2955,2,1,68.94,1078651.16,27398.08,1,0,3
2956,4,1,394.93,4745992.88,57321.33,0,0,2
2957,4,0,283.25,1066293.79,9574.25,1,3,1
2958,4,0,341.08,4544056.48,77636.23,1,3,1
2959,0,1,83.34,4343084.25,38504.73,1,0,1
2960,4,0,392.21,2459836.46,35389.88,1,2,3
2961,0,0,377.67,659654.05,6503.2,1,2,4
2962,5,1,246.81,232264.28,87698.0,1,3,1
2963,0,1,171.06,1451303.55,78097.25,1,1,2
2964,2,1,390.88,1634813.49,41322.07,1,0,4
2965,5,0,62.42,1852068.56,21572.06,0,3,2
2966,1,1,208.64,4861161.14,68272.69,1,2,1
2967,2,1,356.64,4541837.68,24070.7,1,2,4
2968,0,0,487.94,2097783.86,32238.47,0,0,1
2969,5,0,133.97,2055248.5,16115.29,0,3,3
2970,0,1,51.9,2107008.3,67866.47,1,0,2
2971,2,1,200.57,2624171.53,24288.84,0,0,1
2972,1,1,483.71,2497352.03,23530.4,1,2,2
2973,1,1,278.76,1283103.02,65190.84,0,3,3
2974,4,1,449.9,4394418.14,77268.87,1,1,2
2975,2,0,350.93,1894073.93,19662.05,0,0,4
2976,4,1,474.61,1293637.22,5491.65,0,2,2
2977,1,1,86.63,326980.24,27548.29,1,2,3
2978,5,1,269.43,2113675.89,87229.87,1,2,2
2979,1,1,379.1,4145694.63,31379.67,0,1,4
2980,0,1,133.6,4097373.16,15775.6,1,3,3
2981,4,1,313.98,4104768.7,73955.21,1,3,1
2982,5,0,192.11,4134410.91,62826.15,1,1,4
2983,0,1,283.8,209719.62,6710.82,1,1,3
2984,3,1,382.28,1949906.0,78861.46,0,1,3
2985,4,0,372.57,3758158.73,76095.09,0,1,3
2986,5,1,174.01,720717.73,2853.25,0,2,3
2987,5,1,108.95,3153969.85,98744.06,0,2,3
2988,5,1,463.75,2536678.22,13621.72,0,0,2
2989,2,0,348.14,61995.26,86595.19,0,2,4
2990,3,0,296.17,4126506.96,85064.74,1,0,4
2991,4,1,448.89,3632782.96,8726.81,0,1,2
2992,1,1,93.5,919147.58,77821.7,1,3,3
2993,1,0,111.5,1360873.49,8761.26,1,2,2
2994,1,1,364.1,1000033.88,12300.08,0,3,3
2995,1,1,277.57,4031546.13,24507.74,0,3,1
2996,2,1,452.59,4926852.65,65750.7,1,0,4
2997,1,0,191.16,4474783.45,5587.4,0,1,4
2998,4,1,80.46,4682281.98,64254.15,1,0,4
2999,5,1,265.74,749662.0,70180.18,1,2,4
3000,3,0,369.06,3499840.49,36952.86,0,0,3
3001,4,1,308.56,4012797.29,89271.72,0,0,3
3002,0,1,126.86,3931858.55,37949.84,0,3,1
3003,1,1,432.94,428290.59,10210.58,0,2,3
3004,1,0,393.34,3379593.61,91690.2,0,1,3
3005,5,1,164.75,1502746.44,26368.1,0,3,1
3006,1,1,158.87,2701868.14,91457.45,1,3,3
3007,4,0,346.51,775296.27,91755.53,1,3,3
3008,0,1,438.6,674345.69,69657.92,1,0,1
3009,3,1,264.35,2429935.0,55682.66,0,0,3
3010,3,1,302.36,2594797.08,37298.06,1,0,2
3011,4,1,281.53,2883007.61,86129.65,1,1,4
3012,0,1,30.38,1383636.17,20414.76,0,2,2
3013,5,1,155.16,2483685.83,31295.4,1,0,2
3014,3,0,371.71,1734530.56,14615.59,0,1,1
3015,3,1,174.92,2318922.67,26766.28,0,1,1
3016,1,0,92.23,1490097.15,31404.62,0,0,1
3017,2,0,24.22,699915.22,72591.3,1,0,4
3018,5,0,325.02,2584399.23,39220.18,1,3,2
3019,1,0,419.45,4551632.51,23818.45,0,3,1
3020,4,0,456.8,4443716.74,95075.32,0,2,1
3021,2,1,267.47,355022.29,68417.28,1,1,4
3022,1,0,382.77,3761178.37,33274.68,1,0,1
3023,1,1,21.3,956439.27,12825.3,1,2,1
3024,5,0,240.5,1496539.14,91344.63,0,1,1
3025,0,0,179.25,4571933.36,66932.86,1,3,4
3026,2,1,241.42,4446073.8,72552.97,0,3,1
3027,0,0,52.06,898767.83,82568.12,1,3,3
3028,1,0,468.49,1829903.87,17620.84,1,0,2
3029,4,1,180.62,2852446.08,95970.2,1,1,4
3030,2,0,495.22,1658626.38,74478.68,0,1,3
3031,3,0,341.96,864665.5,31699.76,1,2,3
